209908095,54.8369971,83.0775546,170
252613842,54.8591942,83.0947959,170
252613843,54.8591422,83.094873,170
252613844,54.846805,83.1108639,170
252613845,54.8462136,83.1113595,170
252613850,54.8457659,83.1114091,170
252613851,54.8451359,83.1112713,170
252613852,54.844365,83.1112256,170
252613853,54.8428271,83.1120692,170
252613854,54.8419375,83.1123611,170
252613855,54.8416162,83.1122409,170
252613856,54.8412653,83.1118547,170
252613858,54.8406063,83.1104557,170
252613860,54.8447333,83.1111962,170
252613861,54.8440996,83.1113538,170
252613862,54.8337005,83.0948837,170
252613863,54.840768,83.0853589,170
252613869,54.8361988,83.1004595,170
252613870,54.8425798,83.092264,170
252613871,54.8418697,83.0882852,170
252613872,54.8439431,83.0915058,170
252613873,54.8486026,83.0915664,170
252613874,54.8512274,83.0917917,170
252613875,54.8556555,83.0934832,170
252613876,54.8573542,83.0971485,170
252613879,54.8431282,83.0959903,170
252613881,54.8428876,83.0974158,170
252613882,54.8479422,83.1093847,170
252614311,54.8596513,83.0771827,170
252614312,54.8593735,83.0936094,170
252614313,54.8593249,83.094246,170
252614314,54.8591183,83.0948627,170
252614315,54.8573622,83.0970957,170
252614316,54.8556757,83.0934645,170
252614317,54.8531794,83.0924007,170
252614318,54.8532256,83.0910014,170
252614319,54.8525773,83.0898246,170
252614320,54.850437,83.0877314,170
252614321,54.8497274,83.0877459,170
252614323,54.8496533,83.0895564,170
252614324,54.84877,83.0897963,170
252614325,54.8487173,83.0906701,170
252614338,54.8487767,83.0914583,170
252614339,54.8439042,83.0914688,170
252614341,54.8419739,83.0883607,170
252614342,54.8409791,83.085347,170
252614343,54.8371804,83.0767747,170
252614372,54.8370564,83.0776975,170
252614374,54.8337986,83.0944837,170
252614375,54.8309858,83.088055,170
252614376,54.8354602,83.0812722,170
252705262,54.8433511,83.0931476,170
252953124,54.8375949,83.078038,170
252953129,54.8373171,83.0777533,170
252953131,54.8375715,83.0781576,170
252953132,54.8375611,83.0778754,170
252953133,54.8371821,83.0773731,170
252966586,54.8449638,83.0853508,170
253888158,54.8369035,83.0782853,170
253888159,54.8315605,83.0867838,170
280526735,54.8082707,83.0984578,170
286639339,54.8592696,83.1016192,170
286639351,54.8632076,83.1108114,170
286639352,54.8596967,83.1152646,170
286639353,54.853827,83.1017026,170
286639354,54.8572711,83.109672,170
286639355,54.8526892,83.115632,170
286639372,54.8383814,83.1053534,170
299442640,54.8362412,83.0799933,170
299442657,54.8313422,83.087452,170
301509356,54.836175,83.117966,170
301509357,54.841804,83.1101837,170
301509358,54.8422253,83.1093066,170
301509359,54.8424379,83.1091231,170
301509360,54.8429321,83.1090802,170
301509361,54.8430853,83.1089086,170
301509362,54.8435005,83.1079129,170
301509363,54.8435005,83.1072949,170
301509364,54.8429519,83.104308,170
301509365,54.8428333,83.1039304,170
301509366,54.8426554,83.1037673,170
301509367,54.8421957,83.1036986,170
301509368,54.8420227,83.1034326,170
301509369,54.8419437,83.1031064,170
301509370,54.8418884,83.1022379,170
301509371,54.8418884,83.1018195,170
301509372,54.8419255,83.1009612,170
301509373,54.8419935,83.0999419,170
301509374,54.8420799,83.098912,170
301509375,54.8422155,83.0977248,170
301509376,54.8422649,83.0975789,170
301509377,54.8431652,83.0965321,170
301509378,54.8432363,83.0962693,170
301509379,54.8432023,83.0961352,170
301509380,54.8431745,83.0960654,170
301509382,54.8428965,83.0962961,170
301509383,54.8427246,83.096506,170
301509384,54.8426405,83.096609,170
301509385,54.8426356,83.0967292,170
301509386,54.84269,83.0968923,170
301509387,54.8427352,83.097015,170
301558643,54.8378761,83.1156261,170
307664621,54.8492476,83.1076785,170
380811884,54.8458956,83.2131419,170
380811885,54.8457269,83.2157063,170
380811887,54.8456789,83.2176804,170
380811888,54.8457244,83.2192297,170
380811890,54.8459377,83.2215356,170
380811892,54.8461222,83.2233281,170
380811893,54.8461321,83.2237744,170
380811895,54.8460827,83.2241692,170
380811896,54.8459839,83.224461,170
380811898,54.8456528,83.2251305,170
380811900,54.8453711,83.2254738,170
380811902,54.8447286,83.2261176,170
380811904,54.8444518,83.2265467,170
380811905,54.8442196,83.2271046,170
380811907,54.8437006,83.2301087,170
380811909,54.8429692,83.2307782,170
407333743,54.851462,83.1803485,170
407333745,54.8519067,83.184168,170
407333747,54.8521043,83.1848546,170
407333749,54.8535619,83.1875583,170
407333751,54.8538831,83.1884595,170
407333753,54.8542537,83.1915065,170
407333755,54.854258,83.1923595,170
407333756,54.8477193,83.1989056,170
407333758,54.8473978,83.1994854,170
407333761,54.8470887,83.2002612,170
407333763,54.8468397,83.2018491,170
407333765,54.8467731,83.2066722,170
407333768,54.8468467,83.2075954,170
407333770,54.8466945,83.2093813,170
407346769,54.8491148,83.164384,170
407346771,54.8503502,83.1731817,170
408642239,54.8586211,83.1001054,170
408643754,54.856491,83.0952859,170
408644081,54.8562834,83.0955744,170
408644083,54.855656,83.0971193,170
408644084,54.8551767,83.0974283,170
408644086,54.8533436,83.0997193,170
408644088,54.8532816,83.1002694,170
409745765,54.8458006,83.0946609,170
409751358,54.8608564,83.105323,170
409751359,54.858584,83.1080754,170
409751361,54.8583978,83.1082152,170
409751362,54.8573581,83.1094973,170
409751372,54.840998,83.0922845,170
409751373,54.8419374,83.0929977,170
417292660,54.84907,83.16406,170
417292661,54.84881,83.16333,170
417292662,54.8485824,83.162857,170
417292663,54.8481321,83.1623461,170
417292664,54.8478801,83.1620396,170
417292665,54.8477676,83.16138,170
417292666,54.8477,83.16047,170
417292667,54.84761,83.15893,170
417292668,54.84718,83.15616,170
417292669,54.84654,83.15399,170
417292670,54.84628,83.15305,170
417292671,54.84521,83.14914,170
417292672,54.84487,83.14786,170
417292673,54.84439,83.14382,170
417292674,54.84405,83.14217,170
417292675,54.84308,83.13949,170
417292676,54.84257,83.13687,170
417292677,54.84253,83.13449,170
417292678,54.84253,83.12998,170
417292681,54.84251,83.12357,170
417292682,54.8427125,83.1229852,170
417292683,54.8427,83.12256,170
417292684,54.8427,83.1223,170
417292685,54.84268,83.12155,170
417292686,54.84268,83.12131,170
417292687,54.84266,83.12039,170
417292688,54.84266,83.12022,170
417292689,54.84266,83.12009,170
417292690,54.8422752,83.1160029,170
417292693,54.84199,83.11773,170
417292694,54.84186,83.11713,170
417292695,54.841865,83.116966,170
417292696,54.8416261,83.1172534,170
417292697,54.8409243,83.1181461,170
417292698,54.8403,83.11885,170
417293523,54.8424465,83.1162063,170
417293524,54.8430297,83.1155969,170
417293541,54.8409935,83.1113397,170
417293689,54.8423378,83.1123096,170
417761109,54.8427714,83.1231239,170
417761111,54.8431026,83.1230166,170
417761112,54.8442739,83.1227977,170
417761114,54.8448471,83.1225059,170
417761116,54.8475934,83.1215356,170
417761118,54.8480193,83.1210218,170
417761120,54.8479935,83.120713,170
417761121,54.8455341,83.11497,170
417761170,54.8455104,83.1113706,170
443370722,54.8506326,83.0966779,170
443370724,54.8509106,83.0956034,170
443370728,54.8510428,83.0947467,170
443370733,54.8518977,83.0979099,170
443370735,54.8509483,83.0971958,170
443370737,54.8511939,83.0960764,170
473595366,54.8382249,83.1050191,170
473745221,54.8376079,83.1059174,170
473745226,54.8381271,83.1060218,170
473745231,54.8389722,83.1079451,170
473745232,54.8393045,83.1074838,170
473745241,54.8386645,83.1083522,170
473745247,54.8388323,83.1087205,170
473745248,54.8394781,83.1078802,170
473776608,54.853584,83.117708,170
473776612,54.8535092,83.1178672,170
473776618,54.8533762,83.1181377,170
473776624,54.8529086,83.1188795,170
473776629,54.8528103,83.1190272,170
473776631,54.8527228,83.1192114,170
473776637,54.852673,83.119251,170
473776640,54.8526348,83.1193029,170
473776651,54.8524728,83.1195231,170
473776655,54.8523713,83.1196612,170
473776660,54.8522039,83.1198441,170
473776665,54.8521185,83.1199294,170
473776670,54.8519617,83.1201084,170
473776671,54.8516852,83.1202728,170
473776672,54.8516102,83.1201463,170
473776673,54.851535,83.120137,170
473776674,54.8514337,83.1203614,170
473776675,54.8513416,83.1206235,170
473776676,54.8526634,83.1220027,170
473776677,54.8527914,83.1217729,170
473776681,54.8528893,83.1215282,170
473776703,54.848268,83.1212967,170
473776721,54.8526105,83.1155575,170
473776725,54.8526244,83.1208868,170
473776729,54.8530657,83.121336,170
473776747,54.8531869,83.1211957,170
473776751,54.8533415,83.1209925,170
473776753,54.8534202,83.120889,170
473776754,54.8535354,83.1207368,170
473776756,54.8536419,83.120597,170
473776757,54.8541483,83.119933,170
473776758,54.8512493,83.1209118,170
473776760,54.8511525,83.1211744,170
473776765,54.852196,83.1222796,170
473776767,54.8524073,83.1221401,170
473776799,54.8545209,83.120177,170
473776800,54.8479214,83.1094205,170
474688016,54.8425536,83.1358948,170
474688043,54.8448439,83.1476401,170
474688070,54.8448073,83.1473326,170
474688485,54.842271,83.133363,170
474688505,54.84253,83.1337152,170
474688523,54.841872,83.128977,170
474688527,54.841646,83.128156,170
474688528,54.841532,83.126751,170
474688529,54.841608,83.126281,170
474688539,54.841681,83.124499,170
474688543,54.842108,83.124147,170
474688551,54.8424984,83.1261927,170
474688552,54.8381668,83.1263481,170
474688786,54.8403179,83.1122686,170
474688897,54.8391801,83.1078447,170
474688898,54.8387701,83.1083911,170
474688900,54.8388507,83.1085733,170
474688907,54.8392643,83.1080269,170
474690868,54.841483,83.115999,170
474690875,54.841157,83.115464,170
474690881,54.840857,83.115093,170
474690898,54.8397957,83.1129866,170
474690911,54.8400969,83.11357,170
474690914,54.840387,83.113648,170
474690923,54.8403996,83.1141964,170
474690942,54.840668,83.114188,170
474690957,54.8406802,83.114666,170
474690970,54.840858,83.114675,170
474690976,54.8410696,83.1179612,170
474690980,54.8405756,83.116907,170
474690985,54.8408513,83.1157453,170
490517046,54.8436878,83.0922465,170
490517048,54.8435751,83.0923046,170
490517049,54.8432708,83.0924617,170
490517051,54.8432442,83.0923058,170
490517055,54.8431129,83.0923736,170
490517058,54.843169,83.0927016,170
490517061,54.8430955,83.0927396,170
490517064,54.8432449,83.0936129,170
490517068,54.8433118,83.0935784,170
490517073,54.8433673,83.0939031,170
490517075,54.84353,83.0938191,170
490517079,54.8434982,83.0936334,170
490517083,54.8437894,83.0934831,170
490517087,54.8438212,83.0936685,170
490517091,54.8437273,83.093717,170
490517095,54.8437913,83.0940908,170
490517099,54.8438858,83.094042,170
490517102,54.8439159,83.0942178,170
490517104,54.8437532,83.0943018,170
490517108,54.8437906,83.0945205,170
490517113,54.8439481,83.0944392,170
490517116,54.8439908,83.0946886,170
490517120,54.8438415,83.0947656,170
490517123,54.8438819,83.095002,170
490517127,54.8440481,83.0949162,170
490517130,54.8441029,83.0952365,170
490517132,54.8436494,83.0954705,170
490517136,54.8436947,83.0957351,170
490517140,54.8448151,83.0951568,170
490517144,54.8447642,83.0948594,170
490517148,54.8441905,83.0951554,170
490517152,54.8441357,83.094835,170
490517156,54.8442491,83.0947764,170
490517160,54.8442122,83.0945608,170
490517165,54.8440851,83.0946264,170
490517169,54.8440423,83.0943766,170
490517171,54.8441574,83.0943172,170
490517175,54.8441189,83.0940926,170
490517181,54.8439963,83.0941559,170
490517187,54.8439692,83.0939977,170
490517192,54.8440672,83.0939472,170
490517198,54.8440032,83.0935733,170
490517205,54.8438781,83.0936379,170
490517207,54.8438447,83.0934429,170
490517209,54.8438988,83.093415,170
490517213,54.843832,83.0930244,170
490517218,54.8436981,83.0930935,170
490517223,54.8437182,83.0932112,170
490517226,54.8434,83.0933754,170
490517232,54.8432928,83.0927485,170
490517241,54.8436196,83.0925799,170
490517247,54.8436402,83.0927004,170
490517256,54.8437553,83.092641,170
493663732,54.8500764,83.1189066,170
493663779,54.850142,83.119006,170
493663800,54.850523,83.119152,170
493663819,54.850578,83.119339,170
493663832,54.851238,83.119973,170
493663845,54.85147,83.1203043,170
493663907,54.8467813,83.2030584,170
493674291,54.8393754,83.1082816,170
493674300,54.839279,83.1084165,170
493674307,54.8396076,83.1091246,170
493674317,54.839704,83.1089897,170
493674322,54.8398269,83.1092281,170
493674329,54.8397198,83.1093665,170
493674339,54.8400391,83.1101116,170
493674347,54.8401462,83.1099732,170
493674378,54.840226,83.1101812,170
493674391,54.8401176,83.1103348,170
493674396,54.8404477,83.1110947,170
493674399,54.8405512,83.1109666,170
493674411,54.8406838,83.1111943,170
493674414,54.8402551,83.1117663,170
493674419,54.8403339,83.1119371,170
493674424,54.8407675,83.1113822,170
493674430,54.8399706,83.1104057,170
493674434,54.8397443,83.1107139,170
493674438,54.8398178,83.1108766,170
493674440,54.8400441,83.1105685,170
493674447,54.8395655,83.1093273,170
493674448,54.8393244,83.1096494,170
493674449,54.8394021,83.1098249,170
493674450,54.8396432,83.1095028,170
493674451,54.8398326,83.1114053,170
493674452,54.8397143,83.1115674,170
493674453,54.8398276,83.1118492,170
493674454,54.8399459,83.1116784,170
493674459,54.8399952,83.111704,170
493674460,54.8399312,83.111798,170
493674461,54.8399853,83.1119345,170
493674462,54.8400592,83.1118321,170
493674463,54.8400985,83.1120475,170
493674464,54.8395812,83.1127134,170
493674465,54.8396403,83.1128586,170
493674466,54.8401626,83.1121671,170
493674471,54.8393489,83.1101675,170
493674475,54.8388681,83.1100583,170
493674481,54.8388524,83.1102667,170
493674487,54.8393332,83.110376,170
493674499,54.8396535,83.1109245,170
493674504,54.8392026,83.1108267,170
493674505,54.83919,83.1110017,170
493674506,54.8396409,83.1110995,170
493674520,54.8391329,83.1118235,170
493674521,54.8390492,83.1119259,170
493674522,54.8393251,83.1125748,170
493674523,54.8394187,83.1124467,170
493674524,54.8394082,83.1126799,170
493674525,54.8390066,83.1131974,170
493674526,54.8390806,83.1133511,170
493674527,54.8394698,83.1128132,170
497400626,54.8430731,83.1049901,170
497400628,54.8399585,83.1066428,170
497400629,54.8415646,83.1066246,170
499460719,54.8454174,83.0920235,170
499460724,54.8454191,83.0922541,170
499460725,54.8450672,83.0922617,170
499460729,54.845068,83.0923666,170
499460732,54.8447144,83.0923743,170
499460734,54.8447129,83.0921684,170
499460741,54.8450649,83.0921608,170
499460744,54.845064,83.0920311,170
499460746,54.8450649,83.0921629,170
499460750,54.8450649,83.0918243,170
499460752,54.8449783,83.0918243,170
499460755,54.8449783,83.0921629,170
499460758,54.8463684,83.0921927,170
499460760,54.8467013,83.0927027,170
499460762,54.8464092,83.0923617,170
