44691570,"cladr:code","54000001000107700"
44691583,"addr:city","Новосибирск"
44691583,"addr:housenumber","4"
44691583,"addr:postcode","630090"
44691583,"addr:street","Правды"
44691583,"building","yes"
44691583,"cladr:code","54000001000107700"
44691584,"addr:city","Новосибирск"
44691584,"addr:housenumber","6"
44691584,"addr:postcode","630090"
44691584,"addr:street","Правды"
44691584,"building","yes"
44691584,"cladr:code","54000001000107700"
44691585,"addr:city","Новосибирск"
44691585,"addr:housenumber","8"
44691585,"addr:postcode","630090"
44691585,"addr:street","Правды"
44691585,"building","yes"
44691585,"cladr:code","54000001000107700"
44691586,"addr:city","Новосибирск"
44691586,"addr:housenumber","5"
44691586,"addr:postcode","630090"
44691586,"addr:street","Детский проезд"
44691586,"building","yes"
44691586,"cladr:code","54000001000037200"
44691589,"addr:city","Новосибирск"
44691589,"addr:housenumber","24"
44691589,"addr:postcode","630090"
44691589,"addr:street","Морской проспект"
44691589,"building","yes"
44691589,"cladr:code","54000001000083000"
44691589,"name","Городок"
44691589,"shop","supermarket"
44691591,"addr:city","Новосибирск"
44691591,"addr:housenumber","22"
44691591,"addr:postcode","630090"
44691591,"addr:street","Морской проспект"
44691591,"building","yes"
44691591,"cladr:code","54000001000083000"
44691591,"int_name","Akademkniga"
44691591,"name","Академкнига"
44691591,"name:ed","Akademkniga"
44691591,"shop","books"
44691592,"addr:city","Новосибирск"
44691592,"addr:housenumber","20"
44691592,"addr:postcode","630090"
44691592,"addr:street","Морской проспект"
44691592,"building","yes"
44691592,"cladr:code","54000001000083000"
44691593,"addr:city","Новосибирск"
44691593,"addr:housenumber","3"
44691593,"addr:postcode","630090"
44691593,"addr:street","Детский проезд"
44691593,"building","yes"
44691593,"cladr:code","54000001000037200"
44691594,"addr:city","Новосибирск"
44691594,"addr:housenumber","7"
44691594,"addr:postcode","630090"
44691594,"addr:street","Детский проезд"
44691594,"building","yes"
44691594,"cladr:code","54000001000037200"
44691596,"addr:city","Новосибирск"
